Individual Race Samples,Date,Race Event Name,Race Number,Horse Name,Jockey,Last Raced,Weight,Start Position,Finish Position,Odds,LIFE%WIN,AVESPRAT,W/RACE,LSPEDRAT,JOCK%WIN0,JOCK#WIN0,JIMISTDATA,NEWDIST,timeSinceLastRace,Age Of Horse,finishingPostioninLastRace,Finish position 2,numerical finishing position,weightCarriedInPastRace,Binary Odds,Weight2,odds2,AVESPRAT2,W/Race2,LSPEDRAT 2,Timesince,JOCK#RACE,JOCK#WIN,JOCK%WIN,JOCK#TOP3TOTAL,JOCK#TOP3%,JOCK#RACEL2,JOCK#WINL2,JOCK%WINL2,JOCK#TOP3TL2,JOCK%TOP3L2
,4/1/2023, GulfStream park,28,Master Piece,Jose Ortiz,3/4/2023,122,3,0,1.1,0.1667,109.25,"$94,000.00 ",110,,,,,28,7,12-Mar,3,0.25,122,0,0.122,1.1,1.0925,$0.09 ,1.1,0.28,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023, GulfStream park,28,Wicked Fast,Edgard Zayas,3/4/2023,118,1,0,6.3,0.0833,103,"$35,580.00 ",107,,,,,28,4,12-May,5,0.42,118,0,0.118,1.07,1.03,$0.04 ,1.07,0.28,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023, GulfStream park,28,Ry's the Guy,Julien Leparoux,3/4/2023,118,4,0,20.3,0,102,"$6,550.00 ",99,,,,,28,7,11-Mar,3,0.27,121,0,0.118,0.99,1.02,$0.01 ,0.99,0.28,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023, GulfStream park,28,California Frolic,Edgar Perez,3/4/2023,120,6,0,41.1,0.2857,96.5,"$4,950.00 ",100,,,,,28,4,10-Aug,8,0.8,122,0,0.12,1,0.965,$0.00 ,1,0.28,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023, GulfStream park,28,Novo Sol,Leonel Reyes,12/4/2022,120,2,0,15.1,0.25,104.25,"$30,132.00 ",101,,,,,118,6,12-Apr,4,0.33,120,0,0.12,1.01,1.0425,$0.03 ,1.01,1.18,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023, GulfStream park,28,Abaan,Joel Rosario,1/28/2023,120,7,0,4.6,0.1429,97,"$12,000.00 ",96,,,,,63,6,11-Sep,9,0.82,121,0,0.12,0.96,0.97,$0.01 ,0.96,0.63,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023, GulfStream park,29,Clapton,Emisael Jaramillo,3/12/2023,122,6,0,21.2,0.2308,94.75,"$230,000.00 ",86,,,,,20,4, 3/7,3,0.43,120,1,0.122,0.86,0.9475,$0.23 ,0.86,0.2,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023, GulfStream park,29,O'Connor,Irad Ortiz Jr,1/28/2023,120,3,0,3.3,0.3333,70.25,"$49,400.00 ",79,,,,,63,6,12-Nov,11,0.92,123,0,0.12,0.79,0.7025,$0.05 ,0.79,0.63,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023, GulfStream park,29,Surly Furious,Jose Ortiz,3/11/2023,122,5,0,7.3,0.4,94.25,"$114,014.00 ",101,,,,,21,5, 3/7,3,0.43,121,0,0.122,1.01,0.9425,$0.11 ,1.01,0.21,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023, GulfStream park,29,Twelve Volt Man,Edgard Zayas,1/28/2023,118,1,0,24,0.1667,80.25,"$24,180.00 ",49,,,,,63,5,12-Nov,11,0.92,118,0,0.118,0.49,0.8025,$0.02 ,0.49,0.63,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023, GulfStream park,29,Simplification,Joel Rosario,3/4/2023,118,4,0,1.2,0.1667,95.25,"$78,610.00 ",101,,,,,28,4,9-Mar,3,0.33,122,0,0.118,1.01,0.9525,$0.08 ,1.01,0.28,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023, GulfStream park,29,Cajun's Magic,Jesus Rios,2/25/2023,118,2,0,48,0,81.5,"$57,675.00 ",87,,,,,35,4, 4/7,4,0.57,118,0,0.118,0.87,0.815,$0.06 ,0.87,0.35,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023, GulfStream park,29,First Captain,Luis Saez,10/29/2022,120,7,0,2.3,0.3333,102.25,"$1,500.00 ",84,,,,,154,5,5-May,5,1,123,0,0.12,0.84,1.0225,$0.00 ,0.84,1.54,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023, GulfStream park,30,Amazing Grace,Joel Rosario,9/25/2022,123,5,0,1.2,0.3333,0,"$147,210.00 ",0,,,,,188,5,1-Jan,1,1,0,1,0.123,0,0,$0.15 ,0,1.88,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023, GulfStream park,30,Personal Best,Irad Ortiz Jr,1/28/2023,123,6,0,2.5,0.3333,98.5,"$159,240.00 ",103,,,,,63,4, 1/7,1,0.14,118,0,0.123,1.03,0.985,$0.16 ,1.03,0.63,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023, GulfStream park,30,Atomic Blonde,Jose Ortiz,10/30/2022,123,8,0,11.4,0.1667,0,"$79,550.00 ",0,,,,,153,4,7-Jul,7,1,0,0,0.123,0,0,$0.08 ,0,1.53,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023, GulfStream park,30,Transient,Edgard Zayas,3/4/2023,117,3,0,3.7,0.2,97.5,"$93,675.00 ",100,,,,,28,5,10-Mar,3,0.3,118,0,0.117,1,0.975,$0.09 ,1,0.28,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023, GulfStream park,30,Lady Arsinoe,Javier Castellano,2/25/2023,117,7,0,52.3,0.2,83.75,"$16,707.00 ",88,,,,,35,4,11-Jun,6,0.55,120,0,0.117,0.88,0.8375,$0.02 ,0.88,0.35,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023, GulfStream park,30,Miss Yearwood,Chris Landeros,3/4/2023,117,2,0,8.9,0.25,99,"$205,860.00 ",98,,,,,28,4,11-Sep,9,0.82,118,0,0.117,0.98,0.99,$0.21 ,0.98,0.28,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023, GulfStream park,30,Viburnum,Luis Saez,12/17/2022,120,1,0,20.3,0.25,93.5,"$9,213.00 ",98,,,,,105,5,8-Aug,8,1,121,0,0.12,0.98,0.935,$0.01 ,0.98,1.05,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023, GulfStream park,30,Tamarindo,Leonel Reyes,3/4/2023,117,4,0,70.6,0.125,80.75,"$64,790.00 ",80,,,,,28,4, 4/9,4,0.44,120,0,0.117,0.8,0.8075,$0.06 ,0.8,0.28,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
,4/1/2023, GulfStream park,31,Weyburn,Jose Ortiz,3/4/2023,118,8,0,2.2,0.1667,89,"$98,870.00 ",97,,,,,28,5,10-Feb,2,0.2,122,1,0.118,0.97,0.89,$0.10 ,0.97,0.28,,,#DIV/0!,,#DIV/0!,,,#DIV/0!,,#DIV/0!
